Player,Team,Minutes,Goals,Assists,Goals + Assists,Non Pen Goals,Pens Scored,Pens Attempted,Prog Carries,Prog Passes,Prog Passes Received,Yellows,Reds,xG,Non Pen xG,xAG,Non Pen xG + xA,Shots,Shots on Target,Non Pen xG per Shot,Goals minus xG,Non Pen Goals minus Non Pen xG,Short Pass,Short Pass Attempted,Medium Pass,Medium Pass Attempted,Long Pass,Long Pass Attempted,xA,Assists minus xAG,Key Passes,Pass into final third,Pass into Pen Area,Cross into Pen Area,Shot Creation Actions,Goal Creation Actions,Tackles,Tackles in Def 3rd,Tackles Won,Dribblers Tackled,Dribbles Challenged,Blocked Shots,Blocked Passes,Interceptions,Clearances,Errors,Touches in Attacking Third,Touches in Pen Area,Take Ons Attempted,Take Ons Won,Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Points Per Match,Goals whilst on Pitch,Goals Conceded whilst on Pitch,xG whilst on Pitch,xG Conceded whilst on Pitch,Net Goals On or Off Pitch per 90,Net xG On or Off Pitch per 90,Fouls Comitted,Fouls Drawn,Offsides,Penalties Won,Penalties Conceded,Own Goals,Recoveries,Aerial Duels Won,Aerial Duels Lost,year,Pens Missed,Short Pass Missed,Medium Pass Missed,Long Pass Missed,Tackles Lost,Challenges Lost,Take Ons Lost,Shots Missed Target,Shots on Target Missed Goal,Goals per 90,Assists per 90,Goals + Assists per 90,Non Pen Goals per 90,Pens Scored per 90,Pens Attempted per 90,Pens Missed per 90,Prog Carries per 90,Prog Passes per 90,Prog Passes Received per 90,Yellows per 90,Reds per 90,xG per 90,Non Pen xG per 90,xAG per 90,Non Pen xG + xA per 90,Shots per 90,Shots on Target per 90,Shots Missed Target per 90,Shots on Target Missed Goal per 90,Non Pen xG per Shot per 90,Goals minus xG per 90,Non Pen Goals minus Non Pen xG per 90,Short Pass per 90,Short Pass Attempted per 90,Short Pass Missed per 90,Medium Pass per 90,Medium Pass Attempted per 90,Medium Pass Missed per 90,Long Pass per 90,Long Pass Attempted per 90,Long Pass Missed per 90,xA per 90,Assists minus xAG per 90,Key Passes per 90,Pass into final third per 90,Pass into Pen Area per 90,Cross into Pen Area per 90,Shot Creation Actions per 90,Goal Creation Actions per 90,Tackles per 90,Tackles in Def 3rd per 90,Tackles Won per 90,Tackles Lost per 90,Dribblers Tackled per 90,Dribbles Challenged per 90,Challenges Lost per 90,Blocked Shots per 90,Blocked Passes per 90,Interceptions per 90,Clearances per 90,Errors per 90,Touches in Attacking Third per 90,Touches in Pen Area per 90,Take Ons Attempted per 90,Take Ons Won per 90,Take Ons Lost per 90,Carries per 90,Carries into Final Third per 90,Carries into Penalty Area per 90,Miscontrols per 90,Dispossessed per 90,Goals whilst on Pitch per 90,Goals Conceded whilst on Pitch per 90,xG whilst on Pitch per 90,xG Conceded whilst on Pitch per 90,Fouls Comitted per 90,Fouls Drawn per 90,Offsides per 90,Penalties Won per 90,Penalties Conceded per 90,Own Goals per 90,Recoveries per 90,Aerial Duels Won per 90,Aerial Duels Lost per 90
Adam Wharton,Crystal Palace,1318.0,0.0,2.0,2.0,0.0,0.0,0.0,14.0,107.0,11.0,2.0,0.0,0.4,0.4,3.0,3.4,13.0,5.0,0.03,-0.4,-0.4,208.0,252.0,258.0,322.0,70.0,107.0,2.2,-1.0,26.0,78.0,18.0,5.0,59.0,6.0,34.0,14.0,14.0,17.0,44.0,2.0,9.0,20.0,27.0,0.0,212.0,11.0,10.0,2.0,430.0,23.0,2.0,17.0,13.0,1.25,18.0,21.0,21.1,19.2,-0.33,-0.27,12.0,21.0,0.0,0.0,0.0,0.0,102.0,7.0,16.0,2024-2025,0.0,44.0,64.0,37.0,20.0,27.0,8.0,8.0,5.0,0.0,0.13657056145675267,0.13657056145675267,0.0,0.0,0.0,0.0,0.9559939301972686,7.306525037936266,0.7511380880121395,0.13657056145675267,0.0,0.027314112291350532,0.027314112291350532,0.20485584218512898,0.2321699544764795,0.8877086494688922,0.34142640364188165,0.5462822458270107,0.34142640364188165,0.00204855842185129,-0.027314112291350532,-0.027314112291350532,14.203338391502275,17.207890743550834,3.004552352048558,17.617602427921092,21.98786039453718,4.3702579666160855,4.7799696509863425,7.306525037936266,2.526555386949924,0.15022761760242795,-0.06828528072837634,1.7754172989377843,5.326251896813353,1.2291350531107739,0.34142640364188165,4.0288315629742035,0.40971168437025796,2.3216995447647952,0.9559939301972686,0.9559939301972686,1.3657056145675266,1.1608497723823976,3.004552352048558,1.843702579666161,0.13657056145675267,0.6145675265553869,1.3657056145675266,1.843702579666161,0.0,14.47647951441578,0.7511380880121395,0.6828528072837633,0.13657056145675267,0.5462822458270107,29.362670713201823,1.5705614567526556,0.13657056145675267,1.1608497723823976,0.8877086494688922,1.2291350531107739,1.4339908952959028,1.4408194233687406,1.3110773899848254,0.8194233687405159,1.4339908952959028,0.0,0.0,0.0,0.0,6.965098634294385,0.4779969650986343,1.0925644916540214
Adama Traoré,Fulham,1772.0,2.0,7.0,9.0,2.0,0.0,0.0,100.0,68.0,161.0,3.0,0.0,4.0,4.0,4.9,8.9,39.0,12.0,0.1,-2.0,-2.0,236.0,286.0,143.0,194.0,30.0,54.0,4.5,2.1,42.0,36.0,38.0,22.0,82.0,10.0,20.0,9.0,13.0,5.0,13.0,0.0,7.0,1.0,6.0,4.0,455.0,91.0,97.0,48.0,538.0,45.0,33.0,37.0,25.0,1.47,32.0,28.0,27.9,24.6,0.42,0.25,24.0,32.0,1.0,0.0,0.0,0.0,87.0,25.0,26.0,2024-2025,0.0,50.0,51.0,24.0,7.0,8.0,49.0,27.0,10.0,0.10158013544018057,0.3555304740406321,0.4571106094808126,0.10158013544018057,0.0,0.0,0.0,5.07900677200903,3.4537246049661396,8.177200902934537,0.1523702031602709,0.0,0.20316027088036115,0.20316027088036115,0.24887133182844245,0.4520316027088036,1.9808126410835214,0.6094808126410836,1.371331828442438,0.5079006772009029,0.005079006772009029,-0.10158013544018057,-0.10158013544018057,11.986455981941308,14.525959367945825,2.539503386004515,7.262979683972913,9.853273137697517,2.590293453724605,1.523702031602709,2.742663656884876,1.2189616252821671,0.2285553047404063,0.10665914221218961,2.1331828442437923,1.8284424379232505,1.930022573363431,1.1173814898419865,4.164785553047404,0.5079006772009029,1.0158013544018059,0.4571106094808126,0.6602708803611739,0.3555304740406321,0.25395033860045146,0.6602708803611739,0.4063205417607223,0.0,0.3555304740406321,0.05079006772009029,0.3047404063205418,0.20316027088036115,23.109480812641085,4.621896162528216,4.926636568848759,2.4379232505643342,2.4887133182844243,27.325056433408577,2.285553047404063,1.6760722347629797,1.879232505643341,1.2697516930022574,1.6252821670428892,1.4221218961625284,1.417042889390519,1.2494356659142212,1.2189616252821671,1.6252821670428892,0.05079006772009029,0.0,0.0,0.0,4.418735891647855,1.2697516930022574,1.3205417607223477
Albert Grønbaek,Southampton,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,0.0,0.06,-0.1,-0.1,9.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,3.0,10.0,1.0,0.0,0.0,1.0,0.0,15.0,2.0,4.0,0.0,18.0,0.0,1.0,5.0,4.0,0.75,2.0,3.0,0.8,4.8,0.99,-1.24,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2024-2025,0.0,2.0,2.0,0.0,3.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6293706293706294,0.6293706293706294,1.8881118881118881,0.0,0.0,0.06293706293706294,0.06293706293706294,0.0,0.06293706293706294,1.2587412587412588,0.0,1.2587412587412588,0.0,0.03776223776223776,-0.06293706293706294,-0.06293706293706294,5.664335664335665,6.923076923076923,1.2587412587412588,1.2587412587412588,2.5174825174825175,1.2587412587412588,0.0,0.0,0.0,0.0,0.0,0.6293706293706294,1.2587412587412588,0.0,0.0,1.2587412587412588,0.0,2.5174825174825175,0.6293706293706294,0.6293706293706294,1.8881118881118881,1.8881118881118881,6.293706293706294,4.405594405594406,0.6293706293706294,0.0,0.0,0.6293706293706294,0.0,9.44055944055944,1.2587412587412588,2.5174825174825175,0.0,2.5174825174825175,11.32867132867133,0.0,0.6293706293706294,3.146853146853147,2.5174825174825175,1.2587412587412588,1.8881118881118881,0.5034965034965035,3.020979020979021,0.0,0.6293706293706294,0.0,0.0,0.0,0.0,3.7762237762237763,1.2587412587412588,0.0
Alejandro Garnacho,Manchester Utd,2199.0,6.0,2.0,8.0,6.0,0.0,0.0,141.0,56.0,290.0,3.0,0.0,7.3,7.3,4.5,11.8,84.0,29.0,0.09,-1.3,-1.3,405.0,458.0,183.0,223.0,31.0,52.0,2.8,-2.5,37.0,22.0,25.0,5.0,83.0,6.0,30.0,11.0,18.0,12.0,37.0,0.0,19.0,13.0,11.0,2.0,683.0,176.0,89.0,26.0,840.0,72.0,67.0,64.0,48.0,1.0,26.0,36.0,35.6,35.0,-0.41,0.15,12.0,43.0,10.0,0.0,0.0,0.0,108.0,3.0,24.0,2024-2025,0.0,53.0,40.0,21.0,12.0,25.0,63.0,55.0,23.0,0.24556616643929058,0.08185538881309685,0.3274215552523874,0.24556616643929058,0.0,0.0,0.0,5.770804911323329,2.291950886766712,11.869031377899045,0.12278308321964529,0.0,0.2987721691678035,0.2987721691678035,0.18417462482946792,0.4829467939972715,3.437926330150068,1.1869031377899044,2.251023192360164,0.941336971350614,0.003683492496589358,-0.05320600272851296,-0.05320600272851296,16.575716234652116,18.74488403819918,2.169167803547067,7.489768076398363,9.1268758526603,1.6371077762619373,1.2687585266030013,2.1282401091405188,0.859481582537517,0.11459754433833559,-0.10231923601637108,1.5143246930422918,0.9004092769440655,1.0231923601637107,0.20463847203274216,3.39699863574352,0.24556616643929058,1.227830832196453,0.45020463847203274,0.7366984993178717,0.49113233287858116,0.49113233287858116,1.5143246930422918,1.0231923601637107,0.0,0.7776261937244202,0.5320600272851297,0.45020463847203274,0.08185538881309685,27.95361527967258,7.203274215552524,3.6425648021828105,1.0641200545702594,2.578444747612551,34.37926330150068,2.9467939972714867,2.742155525238745,2.6193724420190994,1.9645293315143246,1.0641200545702594,1.4733969986357434,1.457025920873124,1.4324693042291952,0.49113233287858116,1.7598908594815825,0.4092769440654843,0.0,0.0,0.0,4.42019099590723,0.12278308321964529,0.9822646657571623
Alex Iwobi,Fulham,2981.0,9.0,6.0,15.0,9.0,0.0,0.0,144.0,213.0,246.0,1.0,0.0,4.7,4.7,7.0,11.8,68.0,29.0,0.07,4.3,4.3,582.0,671.0,448.0,574.0,98.0,184.0,7.0,-1.0,59.0,115.0,86.0,19.0,122.0,16.0,44.0,14.0,25.0,22.0,34.0,1.0,25.0,14.0,29.0,1.0,895.0,116.0,97.0,48.0,1312.0,105.0,37.0,62.0,40.0,1.42,40.0,45.0,39.3,37.5,-1.18,0.04,19.0,18.0,5.0,0.0,0.0,0.0,140.0,7.0,31.0,2024-2025,0.0,89.0,126.0,86.0,19.0,12.0,49.0,39.0,20.0,0.2717208990271721,0.1811472660181147,0.4528681650452868,0.2717208990271721,0.0,0.0,0.0,4.347534384434754,6.430727943643073,7.4270379067427035,0.030191211003019122,0.0,0.14189869171418987,0.14189869171418987,0.21133847702113384,0.35625628983562563,2.0530023482053004,0.8755451190875546,1.1774572291177456,0.6038242200603824,0.0021133847702113386,0.12982220731298222,0.12982220731298222,17.571284803757127,20.25830258302583,2.6870177792687016,13.525662529352566,17.329755115732976,3.8040925863804094,2.958738678295874,5.555182824555518,2.5964441462596444,0.21133847702113384,-0.030191211003019122,1.7812814491781281,3.471989265347199,2.5964441462596444,0.5736330090573634,3.6833277423683324,0.48305937604830596,1.3284132841328413,0.4226769540422677,0.7547802750754781,0.5736330090573634,0.6642066420664207,1.0265011741026502,0.3622945320362294,0.030191211003019122,0.7547802750754781,0.4226769540422677,0.8755451190875546,0.030191211003019122,27.021133847702114,3.5021804763502185,2.928547467292855,1.4491781281449176,1.479369339147937,39.610868835961085,3.1700771553170073,1.1170748071117074,1.8718550821871855,1.2076484401207648,1.2076484401207648,1.3586044951358605,1.1865145924186513,1.132170412613217,0.5736330090573634,0.5434417980543442,0.1509560550150956,0.0,0.0,0.0,4.226769540422676,0.21133847702113384,0.9359275410935928
Alex McCarthy,Southampton,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,41.0,43.0,45.0,49.0,30.0,61.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,4.8,10.8,-0.48,0.18,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2024-2025,0.0,2.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.200000000000001,8.6,0.4,9.0,9.799999999999999,0.8,6.0,12.200000000000001,6.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.6000000000000001,2.6,0.96,2.16,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.4,0.0
Alex Palmer,Ipswich Town,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,60.0,62.0,142.0,142.0,96.0,218.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,2.0,0.0,0.46,13.0,30.0,11.3,23.7,-0.15,0.09,1.0,4.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,2024-2025,0.0,2.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.615384615384615,4.769230769230769,0.15384615384615385,10.923076923076923,10.923076923076923,0.0,7.384615384615385,16.76923076923077,9.384615384615385,0.0,0.0,0.07692307692307693,0.6153846153846154,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,16.153846153846153,0.0,0.0,0.15384615384615385,0.0,1.0,2.3076923076923075,0.8692307692307694,1.823076923076923,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,1.3076923076923077,0.38461538461538464,0.0
Alex Scott,Bournemouth,755.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,52.0,33.0,3.0,0.0,0.7,0.7,0.9,1.6,15.0,6.0,0.05,-0.7,-0.7,142.0,159.0,112.0,121.0,20.0,35.0,1.0,-0.9,12.0,41.0,5.0,1.0,29.0,2.0,27.0,11.0,14.0,19.0,42.0,4.0,13.0,10.0,15.0,0.0,144.0,18.0,26.0,6.0,247.0,10.0,3.0,23.0,8.0,1.35,10.0,8.0,12.0,10.0,-0.1,-0.23,17.0,26.0,0.0,0.0,0.0,0.0,52.0,7.0,7.0,2024-2025,0.0,17.0,9.0,15.0,13.0,23.0,20.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7880794701986755,6.198675496688741,3.933774834437086,0.3576158940397351,0.0,0.08344370860927151,0.08344370860927151,0.10728476821192053,0.19072847682119204,1.7880794701986755,0.7152317880794702,1.0728476821192054,0.7152317880794702,0.005960264900662251,-0.08344370860927151,-0.08344370860927151,16.927152317880793,18.95364238410596,2.0264900662251657,13.350993377483444,14.42384105960265,1.0728476821192054,2.384105960264901,4.172185430463577,1.7880794701986755,0.11920529801324503,-0.10728476821192053,1.4304635761589404,4.887417218543047,0.5960264900662252,0.11920529801324503,3.456953642384106,0.23841059602649006,3.218543046357616,1.3112582781456954,1.6688741721854305,1.5496688741721854,2.2649006622516556,5.006622516556291,2.741721854304636,0.4768211920529801,1.5496688741721854,1.1920529801324504,1.7880794701986755,0.0,17.165562913907287,2.145695364238411,3.0993377483443707,0.7152317880794702,2.384105960264901,29.44370860927152,1.1920529801324504,0.3576158940397351,2.741721854304636,0.9536423841059603,1.1920529801324504,0.9536423841059603,1.4304635761589404,1.1920529801324504,2.0264900662251657,3.0993377483443707,0.0,0.0,0.0,0.0,6.198675496688741,0.8344370860927153,0.8344370860927153
Alexander Isak,Newcastle Utd,2756.0,23.0,6.0,29.0,19.0,4.0,4.0,83.0,88.0,217.0,1.0,0.0,20.3,17.2,4.3,21.6,95.0,41.0,0.18,2.7,1.8,306.0,364.0,163.0,207.0,26.0,42.0,3.6,1.7,41.0,35.0,31.0,1.0,92.0,14.0,12.0,2.0,5.0,5.0,15.0,2.0,16.0,3.0,17.0,1.0,596.0,189.0,91.0,42.0,615.0,42.0,43.0,66.0,55.0,1.88,62.0,41.0,55.0,36.3,0.69,0.67,27.0,14.0,20.0,1.0,0.0,0.0,55.0,26.0,55.0,2024-2025,0.0,58.0,44.0,16.0,7.0,10.0,49.0,54.0,18.0,0.751088534107402,0.19593613933236573,0.9470246734397678,0.6204644412191582,0.13062409288824384,0.13062409288824384,0.0,2.7104499274310596,2.873730043541364,7.086357039187228,0.03265602322206096,0.0,0.6629172714078374,0.5616835994194485,0.1404208998548621,0.7053701015965168,3.102322206095791,1.3388969521044993,1.7634252539912916,0.5878084179970973,0.005878084179970973,0.0881712626995646,0.05878084179970973,9.992743105950654,11.88679245283019,1.8940493468795356,5.322931785195936,6.7597968069666186,1.436865021770682,0.8490566037735848,1.3715529753265603,0.5224963715529753,0.11756168359941946,0.05551523947750362,1.3388969521044993,1.1429608127721336,1.0123367198838897,0.03265602322206096,3.004354136429608,0.4571843251088534,0.39187227866473145,0.06531204644412192,0.1632801161103048,0.2285921625544267,0.1632801161103048,0.4898403483309144,0.3265602322206096,0.06531204644412192,0.5224963715529753,0.09796806966618286,0.5551523947750363,0.03265602322206096,19.46298984034833,6.17198838896952,2.9716981132075473,1.3715529753265603,1.600145137880987,20.08345428156749,1.3715529753265603,1.4042089985486212,2.1552975326560233,1.7960812772133528,2.0246734397677795,1.3388969521044993,1.7960812772133528,1.1854136429608126,0.8817126269956458,0.4571843251088534,0.6531204644412192,0.03265602322206096,0.0,0.0,1.7960812772133528,0.8490566037735848,1.7960812772133528
Alexis Mac Allister,Liverpool,2599.0,5.0,5.0,10.0,5.0,0.0,0.0,36.0,177.0,80.0,6.0,0.0,2.8,2.8,4.7,7.5,38.0,13.0,0.07,2.2,2.2,658.0,729.0,493.0,558.0,89.0,160.0,5.6,0.3,45.0,122.0,35.0,2.0,120.0,15.0,95.0,28.0,58.0,55.0,104.0,6.0,55.0,22.0,29.0,1.0,637.0,60.0,42.0,16.0,915.0,43.0,5.0,31.0,22.0,2.34,69.0,24.0,64.2,24.3,1.56,0.98,62.0,40.0,2.0,0.0,0.0,0.0,148.0,19.0,34.0,2024-2025,0.0,71.0,65.0,71.0,37.0,49.0,26.0,25.0,8.0,0.17314351673720663,0.17314351673720663,0.34628703347441325,0.17314351673720663,0.0,0.0,0.0,1.2466333205078877,6.129280492497115,2.770296267795306,0.20777222008464794,0.0,0.0969603693728357,0.0969603693728357,0.16275490573297424,0.25971527510580994,1.3158907272027704,0.45017314351673726,0.8657175836860331,0.2770296267795306,0.002424009234320893,0.07618314736437092,0.07618314736437092,22.785686802616393,25.244324740284725,2.458637937668334,17.071950750288572,19.32281646787226,2.250865717583686,3.0819545979222776,5.540592535590612,2.458637937668334,0.1939207387456714,0.010388611004232396,1.5582916506348594,4.224701808387842,1.2120046171604464,0.06925740669488265,4.155444401692959,0.5194305502116199,3.2897268180069257,0.969603693728357,2.008464794151597,1.281262023855329,1.9045786841092727,3.601385148133898,1.696806464024625,0.20777222008464794,1.9045786841092727,0.7618314736437091,1.0042323970757985,0.03462870334744132,22.058484032320123,2.0777222008464795,1.4544055405925356,0.5540592535590612,0.9003462870334745,31.68526356290881,1.4890342439399769,0.17314351673720663,1.073489803770681,0.7618314736437091,2.3893805309734515,0.8310888803385917,2.2231627549057333,0.8414774913428241,2.146979607541362,1.385148133897653,0.06925740669488265,0.0,0.0,0.0,5.125048095421316,0.6579453636013852,1.1773759138130049
Alfie Dorrington,Tottenham,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.0,7.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4,0.0,0.03,2.69,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2024-2025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,38.57142857142857,45.0,6.428571428571428,45.0,45.0,0.0,12.857142857142856,12.857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.285714285714285,0.0,0.0
Alfie Pond,Wolves,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.39,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ali Al Hamadi,Ipswich Town,134.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,14.0,3.0,0.0,0.4,0.4,0.1,0.4,4.0,0.0,0.09,-0.4,-0.4,20.0,23.0,5.0,7.0,0.0,0.0,0.0,-0.1,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,30.0,9.0,7.0,4.0,29.0,3.0,4.0,7.0,4.0,0.82,1.0,5.0,1.4,3.7,-1.54,-0.57,8.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,9.0,2024-2025,0.0,3.0,2.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6865671641791042,2.014925373134328,9.402985074626866,2.014925373134328,0.0,0.26865671641791045,0.26865671641791045,0.06716417910447761,0.26865671641791045,2.6865671641791042,0.0,2.6865671641791042,0.0,0.06044776119402984,-0.26865671641791045,-0.26865671641791045,13.432835820895521,15.44776119402985,2.014925373134328,3.3582089552238803,4.701492537313433,1.3432835820895521,0.0,0.0,0.0,0.0,-0.06716417910447761,1.3432835820895521,0.0,0.0,0.0,5.3731343283582085,0.0,0.6716417910447761,0.0,0.0,0.6716417910447761,0.0,1.3432835820895521,1.3432835820895521,0.0,0.0,0.0,1.3432835820895521,0.0,20.149253731343283,6.044776119402985,4.701492537313433,2.6865671641791042,2.014925373134328,19.477611940298505,2.014925373134328,2.6865671641791042,4.701492537313433,2.6865671641791042,0.6716417910447761,3.3582089552238803,0.9402985074626864,2.485074626865672,5.3731343283582085,2.014925373134328,0.6716417910447761,0.0,0.0,0.0,2.6865671641791042,3.3582089552238803,6.044776119402985
Alisson,Liverpool,2508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,,0.0,0.0,229.0,232.0,426.0,433.0,137.0,289.0,0.2,-0.6,1.0,12.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,1.0,658.0,0.0,0.0,1.0,0.0,2.18,64.0,29.0,62.2,27.4,0.27,0.39,0.0,2.0,0.0,0.0,0.0,0.0,47.0,7.0,0.0,2024-2025,0.0,3.0,7.0,152.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03588516746411483,0.0,0.0,0.0,0.0,0.0,0.021531100478468897,0.021531100478468897,0.0,0.0,0.0,0.0,,0.0,0.0,8.217703349282298,8.325358851674642,0.10765550239234449,15.287081339712918,15.538277511961722,0.2511961722488038,4.9162679425837315,10.370813397129186,5.454545454545455,0.007177033492822967,-0.021531100478468897,0.03588516746411483,0.43062200956937796,0.0,0.0,0.2511961722488038,0.03588516746411483,0.03588516746411483,0.03588516746411483,0.0,0.03588516746411483,0.0,0.03588516746411483,0.03588516746411483,0.0,0.0,0.0,0.4665071770334928,0.03588516746411483,0.0,0.0,0.03588516746411483,0.03588516746411483,0.0,23.612440191387563,0.0,0.0,0.03588516746411483,0.0,2.2966507177033493,1.0406698564593302,2.232057416267943,0.9832535885167463,0.0,0.07177033492822966,0.0,0.0,0.0,0.0,1.6866028708133969,0.2511961722488038,0.0
